#number;groundtruth;mba
683;x*y+1*~(x^y)+1*(x|(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*((x&z)^(x^(~y&z)))+1*~(x|(y|z))+1*~(~x|(~y|z))+1*(~x&(~y&z))+2*(x&(y&z))
684;x*y+1*(x&(~y&z))+6*(y&~(x^z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(y&~(x&z))+1*(x&(y^z))+4*~(x|(~y|z))-3*~(~x|(~y|z))-2*(~x&(y&z))+6*(x&(y&z))
685;x*y+2*(~x&(y&z))+6*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x&y)^(x^(y&z)))+1*(y^~(~x&(~y&z)))+3*(x&~y)-1*~(x|(y|z))-6*~(~x|(y|z))-2*(x&(y&z))
686;x*y+1*(x&(~y&z))+1*(z^(~x|(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((y&~z)^(~x|(y^z)))-2*(x^z)-1*~(x|(y|z))+1*~(x|(~y|z))+2*~(~x|(y|z))+2*~(~x|(~y|z))
687;x*y+2*(~x&(~y&z))-3*~(y|~z);(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x|~z)+7*(~(x&~y)&~(x^(y^z)))-7*~(x|(y|z))-7*~(~x|(~y|z))-6*(~x&(y&z))-3*(x&(~y&z))
688;x*y-1*(~x&(~y&z))+3*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(~z&~(x^y))+3*((x|y)&~(x^(y^z)))-1*(y^~(x|(y&z)))+3*~(x|(y|z))-2*(~x&(y&z))+1*(x&(y&z))
689;x*y-1*~(x|(y|z))-7*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y^~(~x|(~y&z)))-1*(y^~(~x&(y^z)))-6*(y^(x&(y|z)))+8*~(x|(~y|z))+2*~(~x|(y|z))+7*(x&(~y&z))
690;x*y+3*~(x|(y|z))-2*((x&y)^~(x^(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(~(x&~y)&~(x^(y^z)))+2*(y^(~x|(y&z)))-2*~(x|(~y|z))-3*~(~x|(~y|z))-4*(~x&(~y&z))+1*(~x&(y&z))
691;x*y+5*~(~x|(y|z))-5*(y^(x|(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x|~z)+4*(z&~(x&y))-5*~(x|(~y|z))-3*(~x&(~y&z))-3*(~x&(y&z))-9*(x&(~y&z))
692;x*y-1*~(~x|(~y|z))+1*(z^(~x|(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*~(x&y)-1*(y^(~x|(y^z)))-1*(z^(x|~y))+2*~(x|(y|z))+1*(x&(~y&z))+1*(x&(y&z))
693;x*y-1*(z^(~x&(y|z)))-7*((x|y)&~(x^(y^z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y^(x&(y|z)))-2*~(x|(~y|z))-7*~(~x|(~y|z))-8*(~x&(y&z))-9*(x&(~y&z))-1*(x&(y&z))
694;x*y-3*(~(x&~y)&~(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y^(~x&(~y|z)))+1*(z^(~x|(y|z)))-3*~(x|(y|z))+1*(~x&(~y&z))-3*(~x&(y&z))-2*(x&(y&z))
695;x*y-5*(~x&(y&z))-1*(~(x^y)&(x^z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*(~y&(x^z))-5*(z^~(~x|(~y&z)))+8*~(~x|(y|z))+4*~(~x|(~y|z))+7*(~x&(~y&z))+5*(x&(~y&z))
696;x*y-6*(x&(y&z))+5*~(x|y);(x&y)*(x|y)+(x&~y)*(~x&y)-6*((x&y)^(x^(~y|z)))-1*(y^(~x|(y&z)))+12*~(x|(y|z))+1*~(~x|(~y|z))+12*(~x&(~y&z))+6*(~x&(y&z))
697;x*y+11*~(x|(~y|z))+11*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*((x&y)|(y^z))-2*(x&(y^z))-11*(z^(x&y))+2*~(~x|(~y|z))+11*(~x&(y&z))+2*(x&(~y&z))
698;x*y-1*((x&y)^(x^(~y|z)))+8*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(~y&~(x^z))-1*(x|(~y&z))+1*~(~x|(y|z))+1*~(~x|(~y|z))-1*(~x&(y&z))-6*(x&(~y&z))
699;x*y+2*(y&~z);(x&y)*(x|y)+(x&~y)*(~x&y)+11*(y&~(x&z))+3*(x&(y^z))-9*~(x|(~y|z))-12*~(~x|(~y|z))-11*(~x&(y&z))-3*(x&(~y&z))
700;x*y+1*~(x^(~y&z))-9*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-11*(z^(~x&(~y|z)))+3*(~(x&~y)&~(y^z))+1*~(x|(~y|z))-2*(~x&(y&z))+12*(x&(~y&z))+8*(x&(y&z))
701;x*y+2*(x&(~y&z))+3*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*~(y|~z)+1*(~x&(y^z))-5*~y+5*~(x|(y|z))-1*~(x|(~y|z))+5*~(~x|(y|z))
702;x*y-17*~(x|(y|z))+7*~(x|(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*~x-7*~(y|z)+10*~(x|(~y|z))+7*~(~x|(y|z))+3*(~x&(~y&z))+10*(~x&(y&z))
703;x*y+1*(x^y)-1*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y^~(~x|(~y&z)))-1*(y^~(x|~z))+1*~(x|(~y|z))+1*~(~x|(~y|z))+1*(x&(~y&z))+1*(x&(y&z))
704;x*y+3*(~x&(~y&z))+4*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*~(x|(y&z))-1*(z^(x|y))+2*(z^(x|(y|z)))-5*~(x|(~y|z))-1*~(~x|(y|z))-1*~(~x|(~y|z))
705;x*y-1*(z&~(x&~y))-12*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y^~(x&~z))-11*~(x^(y^z))+12*~(x|(y|z))+12*~(~x|(~y|z))+10*(~x&(y&z))-1*(x&(y&z))
706;x*y-2*(~x&(~y&z))-9*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(y^~(x|(~y&z)))-2*(y^(~x&(y|z)))-7*((x|~y)&~(x^(y^z)))+11*~(~x|(~y|z))+7*(x&(~y&z))+4*(x&(y&z))
707;x*y-11*~(x|(~y|z))-7*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(z^(x|(y&z)))-1*(x^z)-11*~(x|~y)+7*~(~x|(y|z))+7*(~x&(~y&z))+12*(~x&(y&z))
708;x*y+1*(z^~(x&(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y|(x&z))+1*((x|y)&~(y^z))+1*~(x|(y|z))-2*(~x&(y&z))-1*(x&(~y&z))-1*(x&(y&z))
709;x*y+2*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(z&~(x&~y))+1*(y^~(x&(y|z)))+1*(y^(x|~z))-2*~(x|(y|z))-1*~(~x|(~y|z))-1*(x&(~y&z))
710;x*y-1*~(~x|(y|z))-12*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-11*(y&~(x^z))+4*(y^(x&(y|z)))-1*((x|y)&(x^(y^z)))+8*~(x|(~y|z))-4*(~x&(y&z))-4*(x&(~y&z))
711;x*y-14*(~x&(y&z))-14*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*((y&z)|(x&(y|z)))-11*(y&(x|z))-2*(z^(x|(~y&z)))+2*~(~x|(y|z))+1*(x&(~y&z))+12*(x&(y&z))
712;x*y-3*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(y^(x|(y&z)))+1*(z^(~x&(y|z)))+1*(x&z)+4*~(x|(~y|z))+5*~(~x|(y|z))-2*(x&(y&z))
713;x*y+2*~(y|~z);(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&(~y|z))+1*(y^~(x|(y&z)))+1*~(x|(~y|z))+2*(~x&(~y&z))+2*(x&(~y&z))-1*(x&(y&z))
714;x*y+1*((y&z)^~(~x&(y^z)))-1*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*(z^~(x|(~y&z)))+3*(~(x|y)|(y^z))+1*~(x|(y|z))-2*~(~x|(~y|z))+1*(x&(~y&z))+3*(x&(y&z))
715;x*y+7*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*((x&y)|(x^(y^z)))+1*(z^~(~x&(~y&z)))+7*(y&(x|z))-1*~(x|(y|z))-7*~(~x|(~y|z))-6*(x&(y&z))
716;x*y+5*(z&(x|~y));(x&y)*(x|y)+(x&~y)*(~x&y)-11*(y^~(~x&(y&z)))+11*(y^~(~x&(~y|z)))+11*~(x|(y|z))+16*(~x&(~y&z))+5*(x&(~y&z))+5*(x&(y&z))
717;x*y+1*(y^(~x|(y|z)))-1*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*((x&y)^(x^(~y|z)))-5*~(x|(y^z))+7*~(x|(y|z))+2*(~x&(~y&z))+6*(~x&(y&z))+1*(x&(y&z))
718;x*y+8*(x&(~y&z))+2*(~(x&y)&(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*(y^(x&(y|z)))-1*(x&z)-9*~(x|(~y|z))+2*(~x&(~y&z))-11*(~x&(y&z))+1*(x&(y&z))
719;x*y-3*(z^(x|(y|z)))-5*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*((x&z)|~(y|z))+2*(x&(~y|z))-3*~(x|(~y|z))-3*~(~x|(~y|z))+3*(x&(~y&z))+3*(x&(y&z))
720;x*y-1*~(~x|(~y|z))+1*((y&z)|(x&(y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(x|(y&z))+1*(z^(x|(y&z)))-1*(~x&(~y&z))+2*(~x&(y&z))+2*(x&(~y&z))+2*(x&(y&z))
721;x*y+5*(y^~(x|z))+3*~(y|z);(x&y)*(x|y)+(x&~y)*(~x&y)-2*(y&(x|z))+8*~(x|(y|z))+3*~(~x|(y|z))+7*~(~x|(~y|z))+7*(~x&(y&z))+7*(x&(y&z))
722;x*y-3*~(~x|(y|z))-2*(z^~(~x|(~y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)+3*(~(x&~y)&~(x^(y^z)))-5*~(y^z)+2*~(x|(y|z))-5*~(~x|(~y|z))-2*(~x&(~y&z))-2*(x&(~y&z))+5*(x&(y&z))
723;x*y+11*(x^(y&z))-9*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*(~(x&~y)&~(x^(y^z)))+2*~(~x|(y^z))-4*~(x|(y|z))+7*~(~x|(~y|z))+7*(~x&(y&z))+11*(x&(~y&z))-2*(x&(y&z))
724;x*y-2*(~x&(~y&z))+2*(z^(~x|(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y&~(x&z))-2*(y^(~x&(y^z)))+3*~(~x&(~y&z))-1*~(x|(y|z))-3*~(~x|(y|z))-1*(x&(~y&z))-1*(x&(y&z))
725;x*y-4*(z^(~x&(~y|z)))-11*((x^y)|~(x^z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*((x|~y)&~(y^z))-13*~(x|(y|z))-11*~(x|(~y|z))-9*~(~x|(y|z))-11*(~x&(y&z))-15*(x&(~y&z))-13*(x&(y&z))
726;x*y-1*(~x&(~y&z))-2*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*((x&y)|~(x^(y^z)))+1*(y^(~x|(~y&z)))-2*(~x|(y^z))+2*~(x|(y|z))+2*~(x|(~y|z))+3*(~x&(y&z))+2*(x&(~y&z))
727;x*y+5*((x&y)^(x^(y&z)))-7*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(z|(x&y))-2*(x&~z)-5*~(~x|(~y|z))-7*(~x&(~y&z))-2*(~x&(y&z))-2*(x&(~y&z))-2*(x&(y&z))
728;x*y+5*(x&(y&z))+5*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x^y)&(x^z))+11*(y^~(x&(y&z)))-6*(z^(~x&(~y|z)))-5*~(x|(y|z))-13*~(~x|(y|z))-11*(~x&(~y&z))-2*(~x&(y&z))
729;x*y-11*(x&(~y&z))-2*(y^(x|(y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)-2*z-11*~(~x&(y|z))+11*~(x|(y|z))+9*~(~x|(y|z))+11*~(~x|(~y|z))+2*(~x&(y&z))+13*(x&(y&z))
730;x*y+7*((x^y)&~(x^z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(y^(x|z))+11*(y^(~x|(y&z)))-5*(x&~z)-11*~(x|(y|z))-2*~(~x|(y|z))-6*~(~x|(~y|z))-18*(~x&(~y&z))
731;x*y-2*(x|y)+2*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(~(x^y)&~(x^z))-2*(y^(~x|(~y&z)))+3*~(x|(y|z))-2*~(~x|(y|z))+2*(~x&(~y&z))-2*(~x&(y&z))+1*(x&(y&z))
732;x*y+5*~(x|(~y|z))-4*(~x&(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y^(x|z))-6*~(~x|(y&z))+5*~(~x|(y|z))+6*~(~x|(~y|z))-5*(~x&(~y&z))-4*(~x&(y&z))+5*(x&(~y&z))
733;x*y-7*(~x&(~y&z))-5*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-7*(z^(x&(~y|z)))-6*(y^(x&~z))-5*~(x|(y^z))+6*~(x|(~y|z))+13*~(~x|(y|z))+18*(~x&(y&z))+6*(x&(y&z))
734;x*y+2*(x&(y&z))+1*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*(~y&~(x^z))+2*(~(x^y)|~(x^z))-1*(y^z)-13*~(x|(y|z))-1*~(x|(~y|z))-1*(~x&(~y&z))-12*(x&(~y&z))
735;x*y-7*((x&y)|(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(y^z)-2*~(x^(y^z))+2*~(x|(y|z))-2*~(x|(~y|z))-2*(~x&(~y&z))+2*(~x&(y&z))-7*(x&(y&z))
736;x*y-3*~(y^z)-7*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(y&z)-7*~(x^y)+4*~(x|(y|z))-3*~(~x|(y|z))+7*(~x&(~y&z))-1*(~x&(y&z))+6*(x&(y&z))
737;x*y-4*(x&(y&z))-1*~(y&z);(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y&(x|~z))-2*(~(x^y)|~(x^z))-3*(y^~(x&z))+4*~(x|(y|z))+2*~(~x|(y|z))+4*(~x&(~y&z))+1*(x&(~y&z))
738;x*y-2*(z^(x|(y&z)))-3*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&(~y|z))-2*(~z|~(x^y))+3*~(x|(~y|z))+1*~(~x|(~y|z))+1*(~x&(~y&z))+1*(~x&(y&z))+2*(x&(y&z))
739;x*y-13*~(x|(~y|z))+1*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(y^(x&~z))-7*~(x^z)+7*(x|(~y|z))-7*~(~x|(~y|z))-7*(~x&(~y&z))-1*(~x&(y&z))+6*(x&(y&z))
740;x*y+3*~(~x|(y|z))+5*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*(z^(x|(~y&z)))-2*((x&y)^(y|~z))-6*~(~x|(y&z))+2*~(x|(y|z))+2*~(x|(~y|z))-9*(~x&(y&z))+6*(x&(~y&z))
741;x*y-2*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(y|(x&~z))+2*(~(x|~y)|~(x^(y^z)))-6*((x^y)&~(x^z))-2*~(x|(y|z))+6*~(x|(~y|z))+2*~(~x|(y|z))+4*(x&(~y&z))
742;x*y+2*(~x&(~y&z))-2*(y^z);(x&y)*(x|y)+(x&~y)*(~x&y)+3*(x&~y)+2*(z^~(x|(y&z)))-2*(~(x|~y)|~(y^z))-2*~(x|(~y|z))-1*~(~x|(y|z))-2*~(~x|(~y|z))-7*(x&(~y&z))
743;x*y-7*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(y^(x|(y|z)))-1*(x&~y)-7*(y^(~x|(y^z)))+7*~(x|(y|z))+7*~(~x|(y|z))+13*(~x&(~y&z))+14*(x&(~y&z))
744;x*y+1*(~z|~(x^y));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(~z&~(x^y))-6*(x^(~y|z))+1*~(x|(~y|z))+1*~(~x|(y|z))+7*(~x&(~y&z))+6*(~x&(y&z))+1*(x&(y&z))
745;x*y+5*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(y|~(x|~z))+5*(y&~(x^z))-2*(y^(x&~z))+2*~(~x|(y|z))-2*~(~x|(~y|z))-2*(~x&(~y&z))-5*(x&(y&z))
746;x*y+3*(x&(~y|z))-5*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(y^(x&(~y|z)))-7*(y^(x|(y&z)))+8*~(~x|(y|z))-2*~(~x|(~y|z))-2*(~x&(y&z))+8*(x&(~y&z))+3*(x&(y&z))
747;x*y-11*~(x|(~y|z))+11*(y&~z);(x&y)*(x|y)+(x&~y)*(~x&y)+7*(y^~(~x&(~y&z)))+4*(y^(x|~z))-11*~(x|(y|z))-11*~(~x|(y|z))+11*~(~x|(~y|z))-4*(~x&(y&z))-11*(x&(~y&z))
748;x*y+7*(~x&(y&z))-6*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(z^~(x|(y&z)))-11*(~x&(y^z))+5*~(x&~z)-7*~(x|(y|z))+4*~(x|(~y|z))-7*(x&(~y&z))-7*(x&(y&z))
749;x*y+2*~(x|(~y|z))+2*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(z&(x^y))+7*~(~x&(~y&z))-5*(y^~(~x&(y^z)))-2*~(~x|(y|z))-7*~(~x|(~y|z))-5*(~x&(y&z))-7*(x&(y&z))
750;x*y+9*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*((y&z)|(x&(y|z)))+2*(~(x^y)&~(x^z))+7*(~z&~(x^y))-1*~(~x|(~y|z))+6*(~x&(y&z))+6*(x&(~y&z))+4*(x&(y&z))
751;x*y-6*~(x|(~y|z))+1*(y^~(x&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y^(x|(y&z)))-5*((y&z)^~(x&(y^z)))+6*~(x|(y|z))+7*~(~x|(y|z))+6*(~x&(~y&z))+1*(x&(~y&z))+1*(x&(y&z))
752;x*y-2*(y^(~x|(y&z)))+1*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y^(~x|(~y|z)))+7*(~(x&y)&~(x^(y^z)))-8*~(x|(y|z))+1*~(~x|(y|z))-1*~(~x|(~y|z))-7*(~x&(y&z))-6*(x&(~y&z))
753;x*y+6*(~x&(y&z))+5*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*(y&z)-1*~(x^y)+2*(~x|(y&z))-1*~(x|(y|z))-2*~(x|(~y|z))+1*~(~x|(~y|z))-1*(~x&(~y&z))
754;x*y+7*(y^~(~x|(~y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(x&~z)+7*(x&(y^z))+7*~(x|(~y|z))+12*~(~x|(y|z))-2*~(~x|(~y|z))+7*(~x&(y&z))-7*(x&(~y&z))
755;x*y-1*(x&(~y&z))-1*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*~y+1*(z^~(~x&(y|z)))-2*~(~x&(y^z))+2*(~(x^y)&~(x^z))-2*~(x|(y|z))-2*(~x&(~y&z))+1*(~x&(y&z))
756;x*y+1*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(~(x|~y)|~(y^z))+4*(z^(x|(~y&z)))+1*(~y|~(x^z))-4*~(~x|(y|z))-4*~(~x|(~y|z))-1*(~x&(~y&z))-3*(~x&(y&z))
757;x*y-5*(x&(~y&z))-3*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*~(x|(~y&z))-5*(z^(~x&(y|z)))+2*(z&~(x^y))-2*~(x|(y|z))+3*~(x|(~y|z))-2*(~x&(~y&z))-2*(~x&(y&z))
758;x*y-1*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y^(x|~z))+1*~(x^y)+1*((x&y)|~(y|~z))-2*~(~x|(~y|z))-2*(~x&(~y&z))+1*(~x&(y&z))-2*(x&(y&z))
759;x*y-4*(x&(~y&z))-4*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*(y^~(x&(y&z)))-1*(z|(x&~y))-7*(z^~(x|y))+3*~(x|(y|z))-3*~(~x|(y|z))-3*(~x&(~y&z))+8*(~x&(y&z))
760;x*y-2*(~x&(~y&z))-3*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(~x|(y&z))-1*(z|(x^y))-2*(~(x|y)|~(y^z))+1*~(x|(y|z))+2*(~x&(y&z))+1*(x&(~y&z))+2*(x&(y&z))
761;x*y-1*(y^~(~x|(~y&z)))+6*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*(y^(x&z))+3*((x&~y)|(y^z))-7*~(x|(~y|z))-4*~(~x|(y|z))-3*(~x&(~y&z))-4*(~x&(y&z))-6*(x&(~y&z))
762;x*y+11*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*((x&y)^(x^(~y|z)))-11*(y^(~x|(y|z)))+2*(~(x&y)&~(y^z))-2*~(x|(y|z))-2*~(~x|(y|z))-13*(~x&(y&z))+11*(x&(~y&z))
763;x*y+2*~(~x|(~y|z))+7*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*((y&z)^~(x&(y^z)))+2*~x+2*(x^z)-5*~(x|(y|z))-5*~(x|(~y|z))-5*~(~x|(y|z))-4*(~x&(y&z))
764;x*y-2*(~x&(y&z))+3*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*~(x|(y&z))-2*(z^(x&(y|z)))+2*(y^(~x|(~y&z)))-1*~(x|(~y|z))-1*(~x&(~y&z))-2*(x&(~y&z))-2*(x&(y&z))
765;x*y+1*~(x&(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(~x&(y|z))+1*(~(x&y)&~(y^z))+7*~(x|(~y|z))-1*~(~x|(y|z))+1*~(~x|(~y|z))+7*(~x&(~y&z))+6*(~x&(y&z))
766;x*y-2*(~x&(y&z))+1*(~(x|y)|~(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*~(~x|(y&z))+1*(y^(~x&(y|z)))-1*(x^(y&z))+1*~(x|(y|z))-9*~(~x|(y|z))-11*~(~x|(~y|z))-10*(x&(~y&z))
767;x*y-7*((x|y)&~(y^z))+6*((x|y)&(x^(y^z)));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(~(x&y)&~(x^(y^z)))+2*~(x|(y|z))+6*~(x|(~y|z))-1*~(~x|(y|z))-5*(~x&(y&z))+2*(x&(~y&z))-1*(x&(y&z))
768;x*y-1*(y&~(x^z))-12*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(~(x|y)|(y^z))-11*(y^~(~x&(~y&z)))+12*~(x|(y|z))+11*~(~x|(y|z))+1*~(~x|(~y|z))+1*(~x&(~y&z))-1*(x&(y&z))
769;x*y-5*(z|~(x^y))+4*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*~(x^(~y|z))-1*~(x&(~y|z))+6*~(x|(~y|z))+5*~(~x|(y|z))-4*~(~x|(~y|z))-4*(~x&(~y&z))-4*(~x&(y&z))
770;x*y+2*(x&(y&z))-3*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(z^~(x&y))-5*(z^~(x&(~y&z)))+7*~(~x&(y|z))+3*~(x|(y|z))+10*~(x|(~y|z))-2*~(~x|(~y|z))-2*(x&(~y&z))
771;x*y+6*(y^(~x&(y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(x|~z)-2*(z^~(x|~y))-2*~(x|(y|z))-2*~(~x|(y|z))+4*~(~x|(~y|z))+8*(~x&(~y&z))+6*(x&(y&z))
772;x*y-1*(y^~(~x|(y&z)))-11*(x&(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(y&(x^z))-1*~(x|(~y|z))-1*~(~x|(y|z))-9*~(~x|(~y|z))+1*(~x&(y&z))-12*(x&(~y&z))-1*(x&(y&z))
773;x*y-2*(x&(~y&z))-3*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*(z^(x|(~y|z)))-7*((x&z)^~(x^(y&z)))+5*(y^(x|(y|z)))+10*~(x|(y|z))+7*~(x|(~y|z))-2*~(~x|(y|z))+2*(~x&(~y&z))
774;x*y-2*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x|(y&z))+1*(~x&(~y|z))+1*(x^z)+1*~(x|(y|z))-1*~(~x|(y|z))-1*~(~x|(~y|z))-2*(~x&(y&z))
775;x*y+6*(z^~(~x&(y&z)))+1*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(y^~(x|(y^z)))-3*((x|y)&~(y^z))-1*~(x|(y|z))-1*~(x|(~y|z))+9*~(~x|(y|z))+9*(~x&(y&z))-4*(x&(y&z))
776;x*y-1*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(z^(x|y))+2*(x|(y|z))-3*(z|(x&~y))-3*~(x|(~y|z))-3*~(~x|(~y|z))+1*(~x&(y&z))+1*(x&(~y&z))
777;x*y+1*(~x&(y&z))+1*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*~(x|(~y&z))+4*~(x|y)+1*(y^(~x|(y^z)))-6*~(x|(y|z))-1*~(x|(~y|z))-5*(~x&(~y&z))-1*(x&(~y&z))
778;x*y+5*(y&~(x^z))-1*(y|z);(x&y)*(x|y)+(x&~y)*(~x&y)-1*(z^~(x|(~y&z)))+11*(~(x^y)&~(x^z))-10*~(x|(y|z))+5*~(x|(~y|z))-1*~(~x|(~y|z))-1*(~x&(y&z))-6*(x&(y&z))
779;x*y+3*(~(x&y)&~(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*~y-1*(~x|(~y|z))+3*~(x|(y|z))+1*~(x|(~y|z))+3*~(~x|(y|z))+4*(~x&(y&z))+1*(x&(y&z))
780;x*y+1*(x&~y);(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y^(x|(y|z)))+2*(~(x|y)|~(x^(y^z)))-2*~(x|(y|z))-2*~(~x|(~y|z))-3*(~x&(~y&z))-2*(~x&(y&z))-2*(x&(~y&z))
781;x*y-1*(y^~(~x&(~y|z)))-6*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*~(y|~z)-7*((x&~y)|~(x^(y^z)))+7*~(x|(y|z))+6*~(~x|(y|z))+7*~(~x|(~y|z))-3*(~x&(~y&z))+3*(x&(~y&z))
782;x*y-5*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*((x|~y)&~(y^z))+1*(z^~(x&(~y|z)))-1*((x&y)|~(y|~z))-1*~(x|(~y|z))+6*~(~x|(y|z))+1*(~x&(~y&z))+6*(x&(y&z))
